"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"TRIM14",2390.43951099701,-0.519051620334161,0.0778136007047788,-6.67044855440399,2.55022761533087e-11,8.14144207464851e-11
"STAM",835.642355976582,0.425982300527836,0.0638622953191163,6.67032555593604,2.55236595481427e-11,8.14682232258166e-11
"SETD9",270.537297166763,-0.755612983408053,0.113286957580355,-6.66990269265632,2.55973086909238e-11,8.16888025179917e-11
"ZNF142",946.031986246515,0.52588461094537,0.0788452066107576,6.66983617078402,2.56089135764407e-11,8.17113365587533e-11
"PSMD7",2932.77256651208,0.430342756032318,0.0645254225747458,6.66935199895533,2.56935337031113e-11,8.19667937880167e-11
"DEF8",1507.98645098646,0.485712524134058,0.0728342606993805,6.66873693053343,2.58014258027166e-11,8.22963888276434e-11
"CERK",1725.71910184758,-0.81364768721847,0.122023288032532,-6.66797051888607,2.59364864981551e-11,8.27125087242991e-11
"TMEM184B",3152.56574804661,0.553498274612746,0.0830265354429779,6.66652259617511,2.61935376618613e-11,8.35174446406476e-11
"MAP3K10",505.13078204701,0.72319413497964,0.108507652186165,6.66491367575504,2.64820964166356e-11,8.44225385322386e-11
"PRPF31",1730.29287423018,0.470740650639466,0.0706361542356243,6.66430181163593,2.65926485498147e-11,8.47599430824739e-11
"SRSF6",6012.27542491848,0.466702765347341,0.0700342130668703,6.6639253146419,2.66608987258076e-11,8.49624210147437e-11
"STAU1",7502.02657933533,0.509761991214719,0.0765014507652835,6.66342907376667,2.6751117676355e-11,8.52348244461183e-11
"MGAT2",166.401507490843,-0.697062356669399,0.104650405905684,-6.66086624926834,2.72218294090729e-11,8.67038891716894e-11
"COL14A1",1452.51348770207,-1.42256518144466,0.213570473979943,-6.66087008627539,2.72211186453636e-11,8.67038891716894e-11
"TIMM23",1891.10412332253,0.459477293611138,0.0689847577130999,6.66056254806394,2.72781444039458e-11,8.68678715806901e-11
"APRT",4709.40319547231,0.648650185437373,0.0974006125965014,6.65961094233069,2.74553391161153e-11,8.74166719768241e-11
"TBCC",846.319887264849,-0.491290968928259,0.073780616306311,-6.65880814668982,2.76057002494904e-11,8.7879856184561e-11
"ADGRD1",121.622880576528,-1.4956952678547,0.224626222999954,-6.65859599061598,2.76455708868505e-11,8.7991203762519e-11
"PHYHD1",71.0617789285539,-1.34644458171474,0.202214303429794,-6.65850317646892,2.76630312316209e-11,8.80311963613941e-11
"TMEM132B",22.5201196981342,-1.5613870680109,0.234523140772384,-6.65771003606974,2.78126789643864e-11,8.84917561600425e-11
"KCTD18",501.172388692669,-0.370884772030218,0.0557098625349436,-6.65743470103851,2.78648135391321e-11,8.86419497389372e-11
"TMEM145",26.626617311317,1.69031075261883,0.253916435472993,6.65695684279017,2.79555229636639e-11,8.89147805899484e-11
"ZNF415",85.6171679921397,-1.49495823695974,0.224615730178617,-6.65562574700772,2.82097247939015e-11,8.97074236903149e-11
"AK3",3346.20166886858,-0.575931578892115,0.086554258180752,-6.65399474268952,2.8524286680627e-11,9.06916986169935e-11
"FAIM",325.001067742127,0.656599551826496,0.0986869893704937,6.6533547736619,2.86486492330896e-11,9.10710021493106e-11
"ALB",21.002362466395,3.79669753872586,0.570736334612954,6.65227935996155,2.88588261864079e-11,9.17229182237847e-11
"EXTL1",6.97493645792758,-1.64006515540169,0.246576393318605,-6.65134700580414,2.90422646898906e-11,9.22896352568126e-11
"CYP26B1",100.511105255773,-1.33347609973222,0.200489263021822,-6.65110978829364,2.90891185068317e-11,9.24221940120767e-11
"VAC14",2122.84677275401,0.436883953728098,0.0656933550482867,6.65035228307299,2.92392323998457e-11,9.28827267702572e-11
"SEPHS1",2123.16647346348,0.429010527959022,0.0645103538591111,6.65025848247507,2.92578734265521e-11,9.29255276986376e-11
"ZNF443",206.70730681869,0.620348207037004,0.093291964401182,6.64953526296573,2.94019902151001e-11,9.33667649723019e-11
"PRPF40A",4152.72564223811,0.497793015462936,0.0748853256895312,6.64740402581337,2.98307369003324e-11,9.4711536313326e-11
"C2CD4D",59.0910266409285,1.00157676845358,0.150695021393202,6.64638260238345,3.00383826393629e-11,9.5353969109208e-11
"MAP6D1",68.8052628230194,0.859597198778262,0.129384895087381,6.6437214189317,3.05860430007106e-11,9.70753285001373e-11
