"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"KIF2C",1044.40313564069,3.58803454722432,0.166071212403063,21.6053974394791,1.59807515920638e-103,5.89402080218498e-101
"DLGAP5",738.875694039728,3.67719376607969,0.171089458085288,21.4928132173205,1.81758071449343e-102,6.572158030583e-100
"ABCA12",568.214737526478,5.30203598643303,0.246812507113744,21.4820393359952,2.29219202289092e-102,8.12890636425606e-100
"KIF20A",871.161147346474,3.15406818097803,0.147149777895582,21.4344066711142,6.38423179709893e-102,2.22135129377927e-99
"CTHRC1",3142.01214837146,3.77250662895154,0.176159055961149,21.415343130492,9.61333398672453e-102,3.28295355646643e-99
"KIF18B",582.717622969333,3.77708787267543,0.176403781790317,21.4116037328785,1.04165767754734e-101,3.49258349666372e-99
"PLK1",1164.69334107177,3.2312092604183,0.150993856360766,21.3996074959371,1.34737477328337e-101,4.43695324894976e-99
"ROBO4",1616.2642654001,-2.80938970001639,0.131322239298397,-21.3930992574133,1.54916103823436e-101,5.0119436326456e-99
"ANLN",2084.1796748815,3.76850949114743,0.176185066556756,21.3894943810885,1.67362894578371e-101,5.32127437744783e-99
"BUB1B",672.577404992779,3.39346302973397,0.158688222555964,21.3844668184951,1.86405222382194e-101,5.82626899313565e-99
"CDC6",973.729766083834,3.431836071438,0.160635350159738,21.3641397614245,2.88111191688234e-101,8.70993194413561e-99
"TROAP",633.471938833228,3.85088316668471,0.180248806263252,21.3642644659767,2.87342953656831e-101,8.70993194413561e-99
"CENPF",2307.22588311641,3.44541835971448,0.16133613468471,21.3555281118372,3.46433650327095e-101,1.03041660414225e-98
"PRX",1150.09433110713,-3.34556859665302,0.156719728992299,-21.347462876339,4.11690663834663e-101,1.20507738599603e-98
"COL10A1",2737.35335686737,4.5812580628883,0.214709951530621,21.336961935064,5.15365037532291e-101,1.48497604017703e-98
"PLEKHN1",342.058336613586,3.15944494962482,0.148537028509119,21.2704197824373,2.13362736723659e-100,6.0532649660323e-98
"NUF2",569.503058634342,3.69599373533127,0.173828832654871,21.262259424301,2.53893959442961e-100,7.09402803952673e-98
