"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"TRIM9",41.6513224194113,-2.27434366274427,0.162965378312085,-13.9559929004602,2.89245270458635e-44,4.99111815279141e-42
"MICALL1",2034.8747272746,-0.942549017393669,0.0675810188664226,-13.9469489096734,3.28354474470707e-44,5.61302027340532e-42
"ULK3",3216.45397876255,1.01816860370635,0.0730552384210499,13.9369691443369,3.77639427385867e-44,6.39574330214342e-42
"ONECUT2",468.824924815789,3.25551543961839,0.23410053467272,13.9064844263159,5.78539861347702e-44,9.70832348982644e-42
"SLCO2A1",3665.33117453859,-1.7889109222121,0.128913723977188,-13.8768074260942,8.75578281294397e-44,1.45592748574144e-41
"LINC00675",65.2328359460165,-3.50968013735905,0.252942982510669,-13.8753805403991,8.93178054455151e-44,1.47181259405758e-41
"FAM167A",247.330045104937,-2.93981352494122,0.211998283333447,-13.8671572180481,1.00168683109181e-43,1.63587980602682e-41
"ZIC5",93.7552281466804,5.01634379996224,0.362680768514196,13.8312925179707,1.65028340872957e-43,2.6712684804489e-41
"SBK1",1335.06205703844,1.40130996043029,0.10172778212975,13.775095957985,3.59904556606309e-43,5.77457389902281e-41
"FCRLB",30.4713739779679,-1.88192190558093,0.136683645026414,-13.7684498040512,3.94589439601691e-43,6.27603081717785e-41
"PRPS2",3145.09062887753,-1.28927261285396,0.0936608043869293,-13.7653378197325,4.11954090453845e-43,6.49573471421663e-41
"CHEK1",576.820597555666,-1.75175554199987,0.127368667772681,-13.7534259612912,4.85737587558084e-43,7.59369761882471e-41
"HOXB7",143.924541772215,-2.61883873919537,0.190778290610961,-13.7271317968551,6.98441614296492e-43,1.08264369212688e-40
"RASAL1",62.0352183322063,-3.1128590445837,0.227402514654662,-13.6887626300481,1.18510199263278e-42,1.8215714745585e-40
"ZNF185",2432.24761962003,-2.02399365959608,0.147907841942064,-13.6841538151093,1.26268503449839e-42,1.92464766383417e-40
"ARHGEF26",5167.28774282932,1.61112936161718,0.11778025235217,13.6791128346356,1.35333767503109e-42,2.04577681107386e-40
"MARCKSL1",23896.7069414444,1.37518104234424,0.100572115196637,13.6735817841307,1.46026608944882e-42,2.18932188869741e-40
"CDK18",642.215192792744,-1.79480952348142,0.131605988719528,-13.6377496263215,2.38816957177305e-42,3.55138289734153e-40
"NFYB",2281.9219694075,-0.871908464028613,0.0642159252990398,-13.5777606562285,5.42601233604858e-42,8.00380577731166e-40
"ANXA9",387.908661743663,-1.63155933762868,0.120258424100503,-13.5671105773442,6.2747170048595e-42,9.18166789887081e-40
"LIPG",294.598059804704,-2.90024993500733,0.213847300675921,-13.5622471073533,6.70500684506732e-42,9.73343493675606e-40
"ARHGEF38",2155.95570116289,1.56859717436844,0.115917392199406,13.5320260800043,1.01195586960513e-41,1.457455496925e-39
"KCNJ16",136.723155563366,-5.33656325129215,0.39461116821389,-13.5235991303712,1.13484884324135e-41,1.61940804560746e-39
"PDE7B",317.864502131534,-1.71069745578048,0.126501591249241,-13.5231299376303,1.14211162803216e-41,1.61940804560746e-39
"AOX1",1499.63255037656,-2.4432578597273,0.181727000325065,-13.444660701805,3.30920171559302e-41,4.65604681383938e-39
"TGFBR3",2041.76803927381,-1.69672628242555,0.126244878580637,-13.4399612998304,3.52621000376305e-41,4.92350436479618e-39
"ACKR4",10.9349287070907,-2.10382526328295,0.156893927416764,-13.4092204709394,5.33971268851926e-41,7.39914278679589e-39
"CA14",156.358739863355,-2.65983993606209,0.199337788066198,-13.3433804090311,1.29453533267163e-40,1.7803267496163e-38
"CCDC27",10.1799118402687,-2.3067560416955,0.173296096545452,-13.3110675178451,1.99609139830427e-40,2.72466475868533e-38
"NAGS",122.927217935074,-1.55188995931415,0.116601775119824,-13.3093167554213,2.04341829963039e-40,2.76860474952144e-38
"NPFFR2",13.0033739893696,-4.72285492552118,0.354957669649942,-13.3054032335147,2.15328276079828e-40,2.89600698365892e-38
"TRPM4",28174.2819861422,1.71319429691743,0.128808191172034,13.3003521074938,2.30380840465188e-40,3.07583646200639e-38
"TRIM36",2710.32659541314,1.50489489449193,0.11337961252248,13.2730643632562,3.31732589983364e-40,4.39689913288819e-38
