"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"MDFI",660.372531703589,1.5490746436353,0.275704382258206,5.61860725951226,1.92502875538499e-08,5.88890137208107e-08
"GDF5OS",5.71377859931232,1.91138073957626,0.340256186587553,5.61747534628423,1.93767811139385e-08,5.9266212611791e-08
"NAA16",369.384932213388,-0.573242496392971,0.102067593220807,-5.6163026706513,1.95086809968065e-08,5.96598204668554e-08
"CST4",97.5434768873906,3.36101788034081,0.598448518007733,5.61621890472687,1.95181360836935e-08,5.96789099184538e-08
"DIAPH2",511.33002321588,-0.812721170690227,0.144717287828495,-5.61592317604367,1.95515520819309e-08,5.97712442267719e-08
"TMEM98",2346.59769451384,-0.976112887686149,0.173812798624649,-5.61588614538149,1.95557402897117e-08,5.97742102816184e-08
"TMEM52B",17.2339772418341,1.45394520916373,0.25890836297616,5.61567495329462,1.95796429976782e-08,5.983742492298e-08
"TMEM145",35.1516840306961,1.81192795539177,0.322773644719511,5.61361804172806,1.98139325697047e-08,6.05434771314797e-08
"PRKD3",979.443251122921,-0.67504035479393,0.120260015373386,-5.61317369449897,1.9864901649714e-08,6.06892348920127e-08
"ANGPTL4",1024.96366213092,1.63072773166453,0.290596730350551,5.61165202959219,2.00404111946607e-08,6.12153655551427e-08
"HNRNPF",7458.1784072328,0.467002578926823,0.0832219911042622,5.61152854828663,2.00547194434858e-08,6.12489992868709e-08
"FUT6",188.532259555834,2.42716819765009,0.432626371321839,5.61031032443575,2.01964123161373e-08,6.16716026257194e-08
"BBS9",384.684292619244,-0.613709589050628,0.10939481610945,-5.61004269559363,2.0227670466777e-08,6.17568998882945e-08
"HPCAL1",1708.96046091508,-0.669850340050755,0.119402908593303,-5.61000019130461,2.02326391452235e-08,6.17619181795443e-08
"YAF2",363.575173975909,-0.479669936276386,0.0855138516970391,-5.60926594647817,2.03186583712689e-08,6.20041201324659e-08
"TMEM221",71.9310399848075,-1.69910771087066,0.302910263540953,-5.60927745071586,2.03173078776443e-08,6.20041201324659e-08
"AC009336.2",8.08485069277354,-2.06226693164272,0.367742021849294,-5.60791753216571,2.04775552548947e-08,6.24787432423897e-08
"QRICH2",248.894100386876,0.878033414627705,0.156674731690081,5.60418010713143,2.09243044669405e-08,6.3831327881987e-08
"ATP5D",4604.56284134814,0.982207149382411,0.175278454422805,5.60369585992092,2.09828763390153e-08,6.39994955660442e-08
"IL6",101.01615554012,-1.98076812717998,0.353493005865696,-5.60341532735316,2.10168807919204e-08,6.40926876883798e-08
"FUBP3",1314.34855885012,-0.4381836221772,0.0782014274451062,-5.60326884678396,2.10346575298787e-08,6.41363696023469e-08
"UGP2",2096.62370140857,-0.535003392526114,0.0954883219448781,-5.6028148953644,2.10898413915067e-08,6.42940757996449e-08
"BICD2",1044.52021923938,-0.501315413202897,0.0894973135375844,-5.60145766825022,2.1255670051756e-08,6.47889844455806e-08
"PPP1R18",1650.92047888781,-0.723759525685944,0.129212670972397,-5.60130457980053,2.12744539465652e-08,6.48356000094254e-08
"SLC39A2",39.1617132902368,2.03363503874988,0.363078489625113,5.60108928746964,2.13008975026531e-08,6.49055398805416e-08
"KIAA1217",3978.06181423367,0.771910161724185,0.137836191016911,5.60019945436159,2.14105312727693e-08,6.52289024752648e-08
"CEP170B",2769.8112388655,0.612545354725927,0.109385412398593,5.59988156824654,2.14498297456017e-08,6.53379120243606e-08
"ROGDI",1240.21885871078,0.724295994593901,0.129361089927249,5.59902513964002,2.15560539674913e-08,6.56507136327514e-08
"TINF2",1210.38318352811,-0.416920481900258,0.0744776200580543,-5.59792970794816,2.16926666509288e-08,6.60559480395086e-08
"GALR3",3.38491904653359,2.24573890011154,0.401194132509075,5.59763645112816,2.17293814660411e-08,6.61569022671225e-08
"RCE1",651.544473673209,0.487975549282638,0.0872119261710965,5.59528462111139,2.20260127684155e-08,6.70490310018549e-08
"VAT1",5598.80703662998,-0.715522390887083,0.127900010300162,-5.59438884490987,2.21400256901593e-08,6.73850527928412e-08
"DCLRE1B",363.463203887378,0.53853064314207,0.0962644376348596,5.59428441461185,2.21533546340074e-08,6.74145744309776e-08
"RNPC3",221.57286048697,-0.689544702928431,0.123281953905894,-5.59323308141909,2.22879760455559e-08,6.78131294096971e-08
"NDP",263.121217880151,-1.69837386790018,0.303662541101098,-5.59296468290683,2.23224710531262e-08,6.79069603360332e-08
"ACBD6",1450.0336848665,0.512858218625194,0.0917032780817204,5.59258326805031,2.23715802665583e-08,6.80452109794204e-08
"MAP1A",784.215833049853,-1.23206011216685,0.220318430921373,-5.59217904291698,2.24237408916046e-08,6.81926959825729e-08
"KRTCAP2",899.980931866969,0.745108013907118,0.133253695761612,5.59164989495001,2.24921998178106e-08,6.83896892479671e-08
