"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"MAP1LC3B",4033.57864241141,-0.30502572640175,0.0779493754356974,-3.91312598332971,9.11089703378225e-05,0.000214520001169559
"CSRNP2",1361.71379498216,0.266911244503095,0.0682170063986586,3.91267894318423,9.12778539181125e-05,0.00021489029815408
"C17ORF107",183.937539537489,-0.674695035866184,0.17251637365614,-3.9109043481924,9.19511844664731e-05,0.000216447940839528
"PRKAR1B",1717.68685926213,0.561146230855725,0.143514237805344,3.91003874902528,9.22813164260933e-05,0.000217197419732296
"SENP3",1412.07367615626,0.325850958837078,0.0833780903724452,3.90811251950627,9.30199852878894e-05,0.000218908136326193
"GPR37",227.146874672088,-0.791329850392792,0.202488202469193,-3.9080294098279,9.30519814435386e-05,0.000218955584467551
"GRASP",367.042450022605,-0.624203023611187,0.159765358970603,-3.90699853605963,9.3449719593493e-05,0.000219863518809614
"MAN2A2",1302.09240926254,-0.54442106610681,0.139373333832425,-3.90620681256998,9.37562767664664e-05,0.000220556723805869
"TMPRSS11F",264.312875597103,-1.14439970710813,0.29299655583336,-3.90584696073697,9.38959259373666e-05,0.000220857160144058
"KRT80",8067.66283760624,-0.915670066566352,0.234452151910092,-3.90557330826929,9.40022548329178e-05,0.000221079155830513
"DDX20",972.747186959996,0.265329415774617,0.0679461553247862,3.90499527907544,9.42272245479578e-05,0.000221580084975383
"TAF11",1610.37921666626,0.276195980513395,0.0707530789735625,3.90366022963605,9.47487723750325e-05,0.000222778216607301
"LGR6",367.477049953585,-1.1538043313737,0.295604146857089,-3.9032075281796,9.49262418986263e-05,0.000223167131843505
"PPP1R13B",2059.82854093445,-0.366259715831309,0.0938445556751705,-3.9028339278313,9.50729383134639e-05,0.000223483611316949
"SATB2",336.189655362011,0.552017007748891,0.141451485279628,3.90251828503346,9.51970441568495e-05,0.000223746914505847
"ALKAL2",29.0203068205426,-1.24706925182009,0.319584483526577,-3.90215832151432,9.53387629234875e-05,0.000224051542183458
"CDK11A",244.827649154496,0.435596983098726,0.111631554865467,3.90209545700305,9.53635333037309e-05,0.000224077918789351
"RIMKLB",1138.35679974564,0.451044718358524,0.115591187992938,3.90206836862064,9.53742087593848e-05,0.000224077918789351
"MYBPHL",25.9576107350193,1.30363219375366,0.33409688489473,3.90195854165003,9.54175028246311e-05,0.000224151172836633
"SRCIN1",177.96536977667,-0.662220984780241,0.169716722072911,-3.9019194849624,9.54329035408367e-05,0.000224158890607155
"NAA16",560.996930635207,-0.344786721644715,0.0883847972369422,-3.90097315854456,9.58067743532287e-05,0.000225008496964133
"C11ORF95",951.332889056961,0.372277712805797,0.0954334047147865,3.9009161825295,9.58293282906224e-05,0.000225032901641464
"GPHN",920.792807082127,-0.44843251789329,0.114966354106319,-3.90055439592863,9.59726584309756e-05,0.000225340878970801
"MCU",2069.79068714429,-0.372089294224596,0.0954002451523444,-3.90029704462926,9.60747372898703e-05,0.000225551933680647
"HIST1H4A",1.00569949868245,1.58221131213835,0.405694090309755,3.90001074684204,9.61884182867429e-05,0.000225790169391185
"SFPQ",14600.5092923608,0.199426285723762,0.0511377656051045,3.89978489212395,9.62781886066679e-05,0.000225972224483137
"SAXO1",2.28822095992949,-1.03300863266185,0.264918924049493,-3.89933877456358,9.64557391471778e-05,0.00022636023410719
"CTDSP1",5913.01459407176,-0.268849087335292,0.0689494828470976,-3.899218329621,9.65037280629102e-05,0.000226444131467339
"SPATA6L",55.6860353683526,-0.653660184777712,0.167647751260424,-3.89900955940838,9.65869618501457e-05,0.000226610698472153
"CYP27A1",1066.06977057915,-1.00221425661406,0.257049298848053,-3.89891846079881,9.66233028398289e-05,0.000226667218098455
"VCPKMT",422.111554214535,0.360109908112478,0.0923728010315887,3.89844092731725,9.68140114493933e-05,0.000227085806267327
"MEA1",3256.36318584184,0.345388605977221,0.0886061037103495,3.89802272658648,9.69813166805897e-05,0.000227449400586167
"MRPL44",1388.44077242429,-0.267611327554149,0.0686538748395833,-3.89797849253884,9.69990288927213e-05,0.000227462108057431
"LAX1",141.379160797962,0.991525266086685,0.254374090813413,3.89790195580093,9.70296829734709e-05,0.000227505157061863
"PHC3",2177.54548028587,0.456019928156128,0.116994136206349,3.89780157316451,9.70699015500044e-05,0.000227570618154863
"NUDT3",1332.97493092829,-0.265610876559765,0.0681458679494588,-3.89768132026374,9.71181019236823e-05,0.000227654772810334
"ANKMY2",724.101798538997,-0.332201427582453,0.0852494187870626,-3.89681750689973,9.74650047159775e-05,0.000228439006492908
"CUL4A",4945.84688834691,-0.28742771347856,0.0737693973867449,-3.89630014153004,9.76733357002148e-05,0.000228898297292638
"PIM2",1666.94794964213,0.736054611363295,0.188948719753246,3.89552579305396,9.79859334926355e-05,0.000229601790967673
"JMJD1C",2577.23559863681,-0.37903262471059,0.0973199240916582,-3.89470736078265,9.83173541358662e-05,0.000230349206815474
"ST3GAL5",618.418577628891,0.591981432556864,0.152018894655059,3.89413062040814,9.85515380333183e-05,0.000230868644807857
"VWA5B2",25.3019042521582,1.06504049327291,0.273559962022499,3.89326159207946,9.8905399469024e-05,0.000231668274588667
"TMEM60",617.481525679296,0.304686088657291,0.0782682181174287,3.89284560177617,9.90752116187918e-05,0.000232036653844416
"CCDC88B",1440.37252132815,0.706347821135208,0.181452421515716,3.89274397792499,9.91167374867721e-05,0.000232104528158494
"CLPB",1136.13172974554,0.458606574807222,0.117876209344457,3.89057789826857,0.00010000576525091,0.000234156753818315
"FAM86B1",42.6313677418502,-0.825244555739366,0.212207060405686,-3.88886474447036,0.000100714223375128,0.000235785721989955
"PELO",1603.51529451656,0.283953413555219,0.0730330246065264,3.88801388255586,0.00010106784732415,0.000236583667913894
"MOGAT3",2.0389589639117,1.75848743216001,0.452294759778981,3.88792351478783,0.00010110547354934,0.000236611873464444
"AGAP5",6.17519441000037,0.748800997208784,0.192595231753061,3.88795189991448,0.000101093653473631,0.000236611873464444
"TMBIM6",39659.0656666031,-0.250468923803259,0.0644294011795041,-3.8874942063397,0.000101284404431189,0.00023700063877398
