"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"MTCP1",500.479985225151,3.26820819969926,0.128427628092794,25.4478592202751,7.45539262992112e-143,1.89601868732172e-140
"RHBDF2",3023.53905336081,1.9780248224677,0.077813735612254,25.4199956717693,1.51607408879211e-142,3.80350208897643e-140
"SIAH3",68.8935094590305,-5.57519757485333,0.219765268319271,-25.3688747885029,5.56399845153429e-142,1.37727508336979e-139
"ENO2",10842.8110787546,3.22838751809782,0.127865874456648,25.248233993757,1.18428943774679e-140,2.8673150913762e-138
"SLC14A2",469.665142796213,-6.9147826336084,0.273873723441461,-25.2480688790372,1.18924461102056e-140,2.8673150913762e-138
"ESM1",14340.7297825083,3.58263455565294,0.1424607114852,25.1482287172567,1.47767559395461e-139,3.51705735920095e-137
"RALBP1",4982.98127771906,-1.46801207840375,0.0584200027496925,-25.1285862599772,2.42305544060596e-139,5.694180285424e-137
"GSTM3",3425.88281650181,-3.31492842222177,0.131996911646248,-25.1136816829911,3.52556476521608e-139,8.18151373327956e-137
"SLC15A4",5191.97615084367,1.86109226942825,0.0742503122381319,25.0651103453874,1.19483834549392e-138,2.73853998569069e-136
"EDA2R",1010.45818391683,2.29488010713094,0.091930396309149,24.963235222152,1.53389082309231e-137,3.47276623545227e-135
"CYP2J2",8023.89063388477,5.13198282698534,0.205692746269125,24.9497511218541,2.14869776750079e-137,4.80609325947617e-135
"SLC6A3",9579.95429551053,6.43961813120409,0.258451264569153,24.9161796207078,4.9691123265199e-137,1.09823298026002e-134
"SDS",780.671508345519,4.27054533921736,0.171824851031011,24.8540610603912,2.33724337594213e-136,5.10481450286654e-134
"ERMP1",4711.2745064996,-2.48782238963867,0.100143017342657,-24.8426945348187,3.10144421124737e-136,6.6951525327683e-134
"NXPH4",1337.12187750383,4.54482181207334,0.183107356243416,24.8205310005767,5.38228959452966e-136,1.14853110715452e-133
"DOK3",799.310285066288,2.65757079169597,0.107292012425021,24.7695120226509,1.91094218631782e-135,4.03143655556708e-133
"SLC12A1",22825.4190704466,-8.25581849674792,0.333395885179542,-24.7628086120558,2.25665571642833e-135,4.70728240174067e-133
"KRBA1",3573.7203118484,2.81670192267898,0.113815737885819,24.7479125031437,3.26494291152049e-135,6.73485168359755e-133
"INHBB",4239.3732990358,3.84569945496902,0.155509756907132,24.7296345351861,5.13537686037624e-135,1.0476733122295e-132
"SOX11",329.195488329552,5.39284587340139,0.218290979813998,24.7048498201646,9.48548284782259e-135,1.91410857684594e-132
"TMEM91",2601.17367882002,3.76627381557685,0.152752752285399,24.656012799953,3.17233677549942e-134,6.33273464915557e-132
"SLC4A11",497.001447548634,-4.44007374839706,0.180260436976001,-24.6314378400636,5.81872393849669e-134,1.1491979778531e-131
"COLGALT1",7743.07429004398,1.74634190607743,0.0709681413288749,24.6074065542264,1.05243358079929e-133,2.0566767818462e-131
"AHNAK2",7391.67156918232,4.10665733427466,0.167123964468444,24.5725222432123,2.48512542418897e-133,4.80587015625711e-131
"IGFBP3",135194.74554532,3.4962558841685,0.142480859908716,24.5384249253442,5.74875284250596e-133,1.10026388166106e-130
"TRPV2",1350.83070698578,1.9764475828686,0.0807186659018357,24.4856324220251,2.10138326550515e-132,3.9808347269493e-130
"USP44",47.4739464998487,-3.09451374224971,0.126434013434923,-24.4753263633641,2.70557018651731e-132,5.07362732451453e-130
"UXS1",3597.04838579135,-1.43668480971054,0.0588084469837764,-24.4299056240489,8.23027900845915e-132,1.52795129792044e-129
"TNFRSF4",507.428390111942,3.31598341708821,0.135887663587211,24.402387454105,1.61324195456962e-131,2.9653303848104e-129
"RASAL3",984.703914803259,2.69349506467955,0.110648135845865,24.342886973095,6.89545542472182e-131,1.25504048980354e-128
"TMEM155",98.4314715419496,5.13607764369321,0.211002874960754,24.3412685474002,7.17300496147309e-131,1.29288191368687e-128
"KISS1R",532.57998248786,6.40837263032725,0.263609548274954,24.3100929851111,1.53324077218944e-130,2.73698220535548e-128
"PARVG",1147.86122565731,2.8947308220881,0.119471679417043,24.2294310769951,1.08954070663651e-129,1.89040403913147e-127
"BHLHE41",7884.31128742378,2.77009238703038,0.114488619606308,24.1953514380371,2.49006435960418e-129,4.28037452185664e-127
"FGF1",1407.76315339455,-4.21503251387311,0.174259444554735,-24.1882586315094,2.95703934653259e-129,5.03646196957592e-127
"C14ORF37",641.491321471158,-3.5839224092606,0.148358566968203,-24.157165187695,6.27820018560879e-129,1.05958896768934e-126
"CD300A",1242.47400108183,2.98380706421448,0.12357030730269,24.146634651523,8.09988878176241e-129,1.35472464174252e-126
"ITGAX",1940.11284509982,3.30875879919315,0.137046258418643,24.1433720071781,8.76495651335762e-129,1.45286980062932e-126
"TYMP",5904.21282928096,2.97538589191259,0.123241641397024,24.1426993196834,8.90871528357314e-129,1.46363096672155e-126
"RAB42",1673.20321368623,4.88213221717306,0.202739724629675,24.0807874534247,3.97413427079632e-128,6.47191252081874e-126
"CD40",3046.20450851865,1.84737669034068,0.0767184400035922,24.0799563997154,4.05460554620286e-128,6.54554364915271e-126
"HLA-F",8642.44000130982,2.47325228978593,0.102746950957621,24.0712961964784,4.99637026335939e-128,7.99634602924716e-126
"IDO1",2072.28987906572,3.95647287110094,0.164600764574485,24.0367830691975,1.14767325824853e-127,1.82107299481914e-125
"CLUL1",87.6420726514718,-3.47607541645238,0.144818300339805,-24.0030121075584,2.58651860914062e-127,4.06938287955048e-125
"GAL3ST4",981.646486915789,2.90567329879827,0.12142886476173,23.9290164204354,1.52834625969282e-126,2.3843485975796e-124
"CD1D",495.39128026463,2.28623036170761,0.0955762595856527,23.9204837228304,1.87514191460985e-126,2.90100080372766e-124
"PHKA2",7951.13948962344,2.19758611792237,0.0920733898608825,23.8677659337057,6.62286744415949e-126,1.01614490992414e-123
"NNMT",42523.7646741326,3.95231104337508,0.165606389040552,23.8656918146273,6.95956842308389e-126,1.05905235880781e-123
"LAMA4",9828.12569901745,2.66063619637099,0.111917606916689,23.7731691167373,6.32962573373272e-125,9.55361802819089e-123
"CLDN16",863.44717373325,-5.90005138574168,0.248747068512064,-23.7190790670787,2.29183976747296e-124,3.43129074863996e-122
"C5ORF46",907.093860853568,7.71675858277376,0.325969146120872,23.6732791265843,6.7975649662063e-124,1.00957434878096e-121
"AKAP3",98.3914743009822,-2.33647532752171,0.0987701223226745,-23.6556893175512,1.03145846789186e-123,1.51976400447717e-121
"GAS2L3",2275.80717671501,3.08810540092903,0.130556948844336,23.6533208554912,1.09100398487564e-123,1.59484165190679e-121
"FCGR3A",8115.01354432081,3.34384984738314,0.141384917089939,23.6506829455933,1.16137116299955e-123,1.68444184695989e-121
"PRDM1",2041.55653254497,2.26879877657573,0.0959749724462901,23.6394834897755,1.5141971703539e-123,2.17915274942792e-121
"CD300LF",297.73179434316,3.02404969968268,0.128158750860635,23.596123396764,4.2240100055858e-123,6.03221121182311e-121
"HLA-B",179976.956018886,1.94998172499644,0.0826487458247268,23.5936033334585,4.48326640853984e-123,6.35357563927803e-121
"NOS1",195.382762620841,-4.59307681776586,0.195620362510592,-23.4795435343147,6.60067800003726e-122,9.28345356596149e-120
"ITGAD",130.877143478347,4.75702298860549,0.203505957381155,23.3753500380132,7.61413441219693e-121,1.06283011550704e-118
"PLA2R1",1393.39336466562,-3.12223096077664,0.133591541380469,-23.3714719398627,8.33793855637668e-121,1.15517783059054e-118
"SHMT2",12123.0631659291,1.96291724014784,0.0839982542032307,23.3685480581374,8.92870898617593e-121,1.2278628320619e-118
"HS6ST2",407.335274302956,-6.26505159557717,0.268514039387343,-23.3323054908856,2.08446579316183e-120,2.84544907720951e-118
"TYMS",1599.03058312826,2.06985641233151,0.0888027038320855,23.3084841227959,3.63661780995556e-120,4.92801530232299e-118
"PLXDC1",2841.01052366563,2.89463885760684,0.124276967596375,23.2918368833073,5.36367454366267e-120,7.21569694949981e-118
"TRPV6",136.784606244399,-4.81848405707488,0.207020361133884,-23.2754113203322,7.8679598701435e-120,1.05085377690082e-117
"ACSF2",1951.68361550857,-3.26448684026087,0.140556092284328,-23.2255093835221,2.51581075767438e-119,3.33614476544464e-117
"FATE1",108.57683036871,3.54048489213405,0.152498466986402,23.2165277599135,3.10043658703687e-119,4.08224150626521e-117
"LCP2",2884.86322044716,2.2282638666328,0.0961035489565624,23.1860726354647,6.29307131037217e-119,8.2275259772577e-117
"PTHLH",2619.55649937764,6.41139530510223,0.276955573135591,23.1495442843584,1.46919825899602e-118,1.90738920827e-116
"GJC1",2185.12736926848,2.7348068794159,0.118192776251355,23.1385281415162,1.89676362756066e-118,2.44537616289331e-116
"DGKD",2745.13340061422,2.12145347894724,0.0917580260608096,23.1200862749741,2.90807415846561e-118,3.72333770702855e-116
"BIRC7",769.231869188171,7.0775368446337,0.30618441894149,23.1152743470796,3.25092330261483e-118,4.13379391185235e-116
"IL2RB",1537.63232033528,3.02930915836734,0.131069546893413,23.1122272882411,3.48859594660752e-118,4.40583562916794e-116
"DUSP9",973.764692294634,-6.77179045503673,0.293036356625422,-23.109045351983,3.75531846040825e-118,4.71064102820806e-116
"WNT8B",14.5271234387793,-3.96457487742282,0.171734595039411,-23.0854760306914,6.47906686279804e-118,8.07274337636548e-116
"RANBP3L",527.088385429043,-5.34664445759064,0.232037450498653,-23.0421617118297,1.76271641061166e-117,2.18165534420036e-115
"COBLL1",6085.70682983813,-2.41914315008361,0.105004117186411,-23.0385552005448,1.91574636423227e-117,2.35535306304451e-115
"TAP1",9153.62337700835,1.94291947355781,0.0845155385071197,22.9889024891457,6.01917847880716e-117,7.35171371441151e-115
"WNK4",1004.36860703916,-4.05542854390048,0.176505643321407,-22.9761976307792,8.06466004698453e-117,9.78564795897175e-115
"PGF",9291.70225972674,4.68271340589768,0.204011124866947,22.9532257564468,1.36813088538645e-116,1.63866773465803e-114
"FABP7",11916.7892424751,7.42660288184115,0.32407765412608,22.9161214520267,3.20923417701015e-116,3.81919439078163e-114
"CAV2",9061.76258217169,2.00327266374026,0.0876508087825792,22.8551532103879,1.2987448165466e-115,1.52602515944226e-113
"TMIGD3",904.661797837424,2.92715673977839,0.128076098657596,22.8548243619129,1.30856148974508e-115,1.52788956334071e-113
